Food was not good and tasty enough while we got food all the pieces were meshed up.So please give the food tasty. Being not able to give good food please try to refund the money	2.0	8/7/2018 20:23	recommandé	Le Cercle des Gourmets	Hospitality and service: 2	2019-01-19	Waterzooi de poulet	17.33	13	14	Lucas Kang	Avis offensant
tasty	5.0	8/5/2018 12:28	recommandé	Le Café Mexicain	Delivery: 1	2018-12-01	Tacos al Pastor	10.37	19	20	Sarah Kim	Avis offensant
6y	5.0	8/4/2018 23:17	recommandé	Le Bistrot du Coin	Hospitality and service: 0	2019-05-01	Fondue savoyarde;Pain bagnat	22.06	10	12	Camille Rodrigues	Avis mensonger
good	5.0	8/4/2018 14:52	recommandé	Taco Loco	Hospitality and service: 3	2019-02-20	Enchiladas	15.71	13	16	Gabriel Gutiérrez	Avis offensant
good	5.0	8/4/2018 2:51	recommandé	Taqueria El Paso	Hospitality and service: 5	2018-08-18	Mole Poblano;Quesadillas	31.490000000000002	13	14	Axel Francois	Avis mensonger
k	5.0	8/3/2018 23:28	recommandé	Le Café des Artistes	Hospitality and service: 3	2019-07-08	Poulet basquaise;Penne all'Arrabbiata;Penne all'Arrabbiata;Poulet basquaise	87.18	8	11	Lola Henrique	Avis mensonger
didn't get my order!	1.0	8/3/2018 21:29	à éviter d'urgence	La Pâtisserie	Delivery: 5	2018-11-07	Navarin d'agneau	8.53	10	13	Zoé Francois	Avis mensonger
awesome	5.0	8/3/2018 0:54	recommandé	Le Château de Cuisine	Hospitality and service: 5	2019-07-15	Canard à l'orange;Ravioli al Burro e Salvia;Pâté en croûte	77.62	16	17	Enzo Alvarez	Avis mensonger
good	5.0	8/2/2018 22:44	recommandé	Le Bistrot de Liège	Hospitality and service: 0	2019-03-02	Boulets à la liégeoise;Moules-frites	24.18	11	12	Tom Mercier	Avis offensant
worst chicken I have ever tasted, throwed out some of it actually	1.0	8/2/2018 22:03	à éviter d'urgence	La Crêperie Bretonne	Delivery: 3	2018-12-09	Pâté en croûte;Brandade de morue	31.57	15	16	Kylian Vincent	Avis offensant
I have ordered biryani they have given me fried rice	1.0	8/2/2018 1:36	à éviter d'urgence	Le Bistrot de Liège	Hospitality and service: 2	2018-11-07	Moules-frites	24.68	13	16	Anaëlle Johnson	Avis offensant
super	5.0	8/1/2018 23:02	recommandé	Le Cercle des Gourmets	Hospitality and service: 4	2018-12-13	Lapin à la Kriek	17.77	14	16	Quentin Dubois	Avis mensonger
Ok ok	3.0	8/1/2018 22:17	déconseillé	Le Petit Belge	Hospitality and service: 1	2019-01-21	Stoofvlees	19.94	14	15	Hugo Williams	Avis offensant
the delivery boy shukya is too good	4.0	8/1/2018 14:58	recommandé	El Rancho	Hospitality and service: 4	2018-08-11	Fajitas	29.04	13	15	Simon Chen	Avis mensonger
Not yet delivered to me..	1.0	8/1/2018 8:49	à éviter d'urgence	La Crêperie Bretonne	Hospitality and service: 0	2018-09-12	Pot-au-feu;Pâté en croûte	44.739999999999995	15	16	Timéo Viana	Avis mensonger
food is good. but it is in cold condition	4.0	7/31/2018 21:49	recommandé	Le Bistro du Quartier	Hospitality and service: 1	2019-07-01	Crème brûlée;Panzanella	42.41	18	20	Axelle Martins	Avis offensant
good	5.0	7/31/2018 21:14	recommandé	Le Café des Artistes	Hospitality and service: 3	2018-08-02	Poulet basquaise	29.89	7	10	Lola Espinosa	Avis offensant
Good	5.0	7/31/2018 8:56	recommandé	Le Bistrot de Liège	Hospitality and service: 1	2019-04-25	Boulets à la liégeoise;Boulets à la liégeoise;Moules-frites;Boulets à la liégeoise	49.16	12	13	Timéo Bui	Avis offensant
waste	1.0	7/31/2018 8:47	à éviter d'urgence	Le Petit Bouchon	Hospitality and service: 0	2019-03-06	Clafoutis aux cerises;Salade Lyonnaise;Clafoutis aux cerises;Pain bagnat	67.11	16	19	Julia Araújo	Avis mensonger
came in time.nice to have it	5.0	7/31/2018 3:17	recommandé	Le Petit Gourmet	Delivery: 0	2019-03-06	Navarin d'agneau;Brandade de morue	30.86	10	12	Raphaël Wilson	Avis mensonger
less quantity	1.0	7/31/2018 2:02	à éviter d'urgence	Pizzeria Bella Napoli	Hospitality and service: 0	2019-07-30	Caprese (Insalata Caprese);Pho;Tiramisù	59.95	14	16	Théo Santos	Avis mensonger
nice	5.0	7/30/2018 23:52	recommandé	Taqueria El Paso	Hospitality and service: 3	2019-01-22	Pozole	19.71	13	16	Louna Guerin	Avis offensant
good	5.0	7/30/2018 23:38	recommandé	Le Moulin à Frites	Hospitality and service: 0	2019-05-27	Boulets à la liégeoise	26.13	9	11	Enzo Romero	Avis mensonger
good	5.0	7/30/2018 21:40	recommandé	Le Jardin des Délices	Hospitality and service: 5	2019-01-21	Kung Pao Chicken;Pho;Kung Pao Chicken;Kung Pao Chicken	89.46	20	23	Kylian Park	Avis mensonger
delivery person is good	5.0	7/30/2018 21:28	recommandé	Brasserie de la Gare	Hospitality and service: 0	2018-12-04	Steak frites;Laksa;Tartare de boeuf;Laksa	68.44	17	18	Mélanie Guzmán	Avis mensonger
Good	5.0	7/30/2018 16:19	recommandé	La Maison de la Bière	Hospitality and service: 0	2018-09-15	Sole meunière;Fajitas;Boulets à la liégeoise	73.41	16	17	Elisa Richard	Avis offensant
good	5.0	7/30/2018 15:48	recommandé	La Brasserie Flamande	Hospitality and service: 3	2019-05-26	Pot-au-feu;Boulets à la liégeoise	17.44	13	16	Quentin Diaz	Avis offensant
nic	5.0	7/30/2018 13:09	recommandé	La Trattoria	Hospitality and service: 1	2019-02-08	Spaghetti alla Carbonara;Caprese (Insalata Caprese);Ossobuco alla Milanese	42.26	11	14	Julia Silva	Avis mensonger
Worst packing	1.0	7/30/2018 2:47	à éviter d'urgence	Le Comptoir Oriental	Hospitality and service: 0	2019-01-10	Bulgogi	19.28	15	17	Lola Jackson	Avis mensonger
good service keep it up	5.0	7/30/2018 0:11	recommandé	La Crêperie Bretonne	Delivery: 5	2018-09-16	Pot-au-feu	19.16	15	16	Marie Silva	Avis mensonger
simply superb...	5.0	7/29/2018 23:48	recommandé	La Trattoria	Delivery: 3	2019-03-26	Spaghetti alla Carbonara;Osso Buco	54.37	12	15	Rémi Lopez	Avis offensant
excellent.. ordered for 3rd time.. simply superb...	5.0	7/29/2018 23:47	recommandé	Le Moulin à Vent	Hospitality and service: 2	2019-06-28	Pot-au-feu;Pot-au-feu;Choucroute garnie;Choucroute garnie	44.879999999999995	8	10	Charlotte Do	Avis offensant
super	5.0	7/29/2018 20:34	recommandé	Café Parisien	Hospitality and service: 0	2019-02-13	Galette complète;Salade Lyonnaise;Pot-au-feu	71.9	10	12	Nina Ramirez	Avis mensonger
superb	5.0	7/29/2018 20:29	recommandé	L'Auberge Provençale	Hospitality and service: 1	2018-08-13	Crème brûlée;Gratin Dauphinois	23.009999999999998	13	16	Valentin Sousa	Avis offensant
nice delivery	5.0	7/29/2018 16:30	recommandé	La Friterie Belge	Hospitality and service: 4	2019-04-19	Anguilles au vert;Anguilles au vert	23.86	18	20	Noé Vincent	Avis offensant
good	5.0	7/29/2018 12:09	recommandé	Restaurant Sakura	Hospitality and service: 3	2019-01-29	Tom Yum;Ramen;Laksa	55.120000000000005	19	20	Arthur Pham	Avis mensonger
food was not cooked....half fried chicken lolipop	3.0	7/29/2018 4:01	déconseillé	La Brasserie Flamande	Hospitality and service: 5	2019-06-22	Boulets à la liégeoise;Filet américain;Pot-au-feu;Boulets à la liégeoise	64.91	15	17	Inès Fernández	Avis offensant
very good	5.0	7/29/2018 1:53	recommandé	Le Bistrot de Bruxelles	Hospitality and service: 5	2019-04-19	Boulettes à la sauce tomate;Ravioli al Burro e Salvia;Potée liégeoise	44.739999999999995	8	9	Juliette Miller	Avis mensonger
Great food superbly delicious. I love the food specially, special chicken biryani and starter tangdi kebab and chicken 65, I can variety of food with reasonable price. Overall experience 5/5.	5.0	7/29/2018 0:09	recommandé	La Crêperie Bretonne	Hospitality and service: 0	2019-01-09	Pho;Gratin Dauphinois	35.239999999999995	15	18	Mélanie Vieira	Avis mensonger
taste to be improved	4.0	7/28/2018 22:17	recommandé	Le Panda Gourmand	Hospitality and service: 0	2018-08-19	Tom Yum;Curry Laksa;Tom Yum	40.66	14	15	Laure Martín	Avis mensonger
didn't get me the food I ordered. gave me fried rice for biryani	1.0	7/28/2018 17:41	à éviter d'urgence	Le Petit Gourmet	Delivery: 4	2018-08-25	Canard à l'orange	9.25	11	14	Arthur Vidal	Avis offensant
gud	5.0	7/28/2018 14:26	recommandé	Restaurant Tokyo	Hospitality and service: 1	2019-01-15	Lasagne al Forno;Lasagne al Forno;Tom Yum	53.08	10	12	Agathe Torres	Avis mensonger
nice food. thank you for the nice food.	5.0	7/28/2018 4:55	recommandé	Pizzeria Bella Napoli	Hospitality and service: 0	2018-10-20	Tiramisù;Polenta;Polenta	80.36	16	18	Noah Romero	Avis mensonger
thanks for Zoomato on Time Before Delivery Successful Thank you	5.0	7/28/2018 4:21	recommandé	Le Jardin des Délices	Hospitality and service: 0	2019-07-02	Spring Rolls;Spring Rolls	41.06	20	23	Quentin Pinto	Avis mensonger
I didnt find chicken in chicken biryani	1.0	7/28/2018 3:06	à éviter d'urgence	Café Rio	Delivery: 4	2019-06-24	Barbacoa;Fajitas;Chiles en Nogada	51.71	19	22	Noé Guerin	Avis offensant
i don't understand when has zomato become so stupid to add this worstseller in bestseller.	1.0	7/28/2018 2:14	à éviter d'urgence	Le Palais Impérial	Hospitality and service: 0	2019-03-18	Pad Thai;Salade Lyonnaise	30.880000000000003	20	21	Léon Martins	Avis offensant
excellent service...	5.0	7/27/2018 22:43	à éviter d'urgence	Le Moulin à Vent	Hospitality and service: 1	2018-12-22	Bouef à la mode	7.34	8	9	Élise Lopes	Avis mensonger
I found some of the dishes especially curries very unique and tasty, and the options in biryanis they provide makes them my favourite dinner place.	5.0	7/26/2018 17:52	recommandé	La Brasserie Française	Hospitality and service: 3	2019-04-19	Lapin à la Kriek	16.46	14	17	Julien Diaz	Avis mensonger
very nice service	5.0	7/26/2018 1:41	recommandé	Pizzeria Bella Napoli	Hospitality and service: 1	2018-11-03	Ravioli al Burro e Salvia;Tagliatelle al Ragu;Tagliatelle al Ragu	61.690000000000005	16	19	Margot Smith	Avis offensant
Good	5.0	7/25/2018 13:41	recommandé	La Brasserie Française	Hospitality and service: 0	2018-12-02	Steak frites;Lapin à la Kriek	28.28	16	19	Margaux Anderson	Avis offensant
it's not like what I order	1.0	7/25/2018 2:04	à éviter d'urgence	La Maison du Pho	Hospitality and service: 3	2018-09-02	Miso Soup	10.29	9	10	Célia Neves	Avis offensant
good	5.0	7/23/2018 21:46	recommandé	Le Cercle des Gourmets	Delivery: 1	2019-06-12	Tarte au riz;Lapin à la Kriek;Pizza Margherita	46.09	12	15	Noah Leblanc	Avis mensonger
didn't reach expectations.worst taste. thrown into dustbin.	1.0	7/23/2018 20:34	à éviter d'urgence	Café Rio	Hospitality and service: 0	2018-11-02	Guacamole	5.81	18	20	Léon Martinez	Avis mensonger
Nestled between the hustle bustle of Gachibowli is a small cafe OMBC. One of the very few places in the city with amazing cookies and bagels. Having visited the cafe a handful of times, some of our favourites include the everything bagel, chocochip cookies, margherita pizza and the banana cake. Although the staff is sweet and accommodating, the service is a little slow at times. Sometimes we have received our pizzas before the muffins. We highly recommend this place. This place is perfect for an outing with friends or even for work meetings and offers a wide range of choice from savoury to sweets. One of our favourites in the city.	4.0	5/19/2019 17:43	recommandé	Le Palais des Saveurs	Hospitality and service: 3	2019-08-02	Dim Sum;Biryani	31.04	13	15	Clémence Dupont	Avis mensonger
One of the best places to fill your stomach with. This place is a treat in case you are a sweet tooth. The food is quite good but can never be compared to the sweet delicacies. The tuna sandwich is a win if you like sea food. There are shakes here too ,which are not up to the mark comparitively.	4.0	5/16/2019 20:05	recommandé	Le Café de Paris	Delivery: 3	2019-07-15	Salade Lyonnaise;Fondue savoyarde	34.2	9	11	Louis Ramos	Avis mensonger
Absolutely pathetic. I placed an order for half kg mocha walnut cake. The order was taken over call and rest of the communication like what message is to be written on cake etc was done on whatsapp. When I called the next day to collect the cake, they could not find my order. I had to call multiple times and finally I was told my order is ready. Upon reaching the outlet, the message was not written on the cake and they hurriedly packed a cake and gave me. When I asked them if this is really mocha walnut, they said yes you can see the walnut on the cake. They even had no idea of how much payment is remaining or how much I have already paid. Upon reaching home when the cake was cut, we realised it is not mocha walnut but butterscotch!! The outlet cheated me and so I called them and blasted over phone. I reached the outlet at 10:30 pm at night and slammed the cake in the store and demanded my money back, I was paid back the amount but the experience was terrible and bitter specially because it was a b'day cake. The store management is pathetic and there is no coordination or even an ounce of professionalism in them. Never ever going back and I strictly recommend anyone to go at their own risk. I will, for sure, completely avoid this place.	1.0	5/16/2019 18:53	à éviter d'urgence	Brasserie de la Gare	Hospitality and service: 1	2020-03-09	Tartare de boeuf;Blanquette de lotte;Blanquette de lotte	73.42	18	21	Gaspard Morales	Avis mensonger
Went to this place for lunch. Ordered and paid, waited for 25 minutes and realise that order has not been placed. The place had more people serving than the people eating and yet this happened and everyone was blaming everyone else. There were flies all over the place. Poor show. Had to skip lunch because of their error	1.0	5/16/2019 14:09	à éviter d'urgence	Le Bistrot de Bruxelles	Hospitality and service: 3	2019-11-19	Filet américain;Boulets à la liégeoise;Pain à la grecque;Pain à la grecque	70.78	9	10	Nino Pham	Avis mensonger
Zomato information is wrong, it says the place closes at 11. we reached at 10:30 and the place was closed. The staff was quite uncourteous and turned is it quite impolitely.	1.0	5/14/2019 22:38	à éviter d'urgence	Chez André	Hospitality and service: 4	2019-11-04	Boulets à la liégeoise;Boulets à la liégeoise	27.990000000000002	9	12	Maxence Miller	Avis mensonger
Have heard good things about this place. So wanted to give a try. Went in and sat, no one even approached us. Ordered a Chicken Omelette, Mushroom omelette and filter coffee. The food was decent, but the service needs to improve. Had some mosquitoes, the tables were not cleaned promptly after the guests left. The same guy who was cleaning the tables brought us coffee bare hands, wish he’d wear gloves. Hope the administration takes notice.	2.0	5/8/2019 11:12	déconseillé	Le Bistrot de Bruxelles	Hospitality and service: 3	2020-04-18	Chicons au gratin;Ravioli al Burro e Salvia;Filet américain;Chicons au gratin	77.28999999999999	8	10	Nino Figueira	Avis mensonger
Oh what a lovely place. Thanks to my friend who took me here for breakfast. Both of us were super hungry. We ordered mushroom omelette with butter crossiant and scarmbled egg with butter crossiant. A jalepeno bagel with cream chees. OMG 😲 what amazing they tasted. The best crossiant I have come across so far in India. So soft. So were the scrambles egg and mushroom omlette. The cream cheese was just amazing. We ordered Hazelnut cafe Mocha and Hazelnut capcuinno. They were just good. Thank go hazelnut syrup they used wasnt very sweet.I was so in love with smell of bread they are baking took. banana cake , Danish pastry , Chocolate cake and brioche for my frined. Would definitely recommend if you love bread that too freshly baked. 😋	5.0	5/4/2019 21:55	recommandé	Restaurant Tokyo	Hospitality and service: 4	2019-08-28	Bulgogi;Bulgogi;Curry Laksa;Lasagne al Forno	73.33	12	15	Lilou Gonzalez	Avis mensonger
